level,rep,comment
L1,190,"The portfolio was constructed using a mean-variance optimization approach favoring stocks with higher expected returns (AAPL, MSFT, AMZN, CRM) while controlling risk through diversification into lower-volatility, lower-correlation assets (MRK, AMGN, PG, WMT, JNJ). Stocks with negative or near-zero expected returns (MMM, VZ, INTC) were excluded entirely, and weights were tilted away from high-variance, high-correlation stocks like BA and AXP. The result balances growth potential with risk reduction by blending high-return tech and financial names with defensive, low-covariance holdings."
L2,190,"The portfolio was constructed using mean-variance optimization with lambda=0.5, maximizing the objective w'mu - 0.5*w'Sigma*w subject to no short-selling and weights summing to one. Assets with the highest risk-adjusted returns such as AAPL, MSFT, AMZN, MRK, and WMT received the largest allocations, while stocks with negative or near-zero expected returns like MMM, VZ, and INTC were excluded. Diversification was achieved by spreading weights across growth, defensive, and low-covariance assets including AMGN, PG, CRM, and UNH."
L3,190,"The portfolio was constructed using constrained mean-variance optimization with lambda=0.5, maximizing mu^T w - 0.25 * w^T Sigma w subject to non-negativity and full investment constraints. Assets with negative or near-zero expected returns (MMM, VZ, INTC) received zero weight, while high-return, relatively lower-risk assets like AAPL and MSFT received the largest allocations. Diversification was achieved by spreading remaining weight across AMZN, CRM, UNH, AMGN, MRK, V, WMT, and PG to balance return and covariance risk."
L0,191,"The portfolio was constructed using a near-equal weighting approach with slight overweights assigned to large-cap defensive and quality growth stocks such as AAPL, MSFT, JNJ, PG, WMT, KO, JPM, UNH, and V to reflect their historically lower volatility and stable earnings. Cyclical and higher-volatility names such as BA, DOW, INTC, and DIS received slightly lower weights to reduce overall portfolio risk in line with the investor's risk-averse profile. Broad diversification across sectors including technology, healthcare, consumer staples, financials, industrials, and energy ensures that no single sector dominates the portfolio, reducing concentration risk."
L1,191,"The portfolio was constructed using a mean-variance optimization approach favoring stocks with higher expected returns (AAPL, MSFT, AMZN, CRM) while controlling risk through diversification across sectors. Stocks with negative or near-zero expected returns (MMM, VZ, INTC) were excluded, and lower-volatility defensive names (MRK, PG, JNJ, WMT, AMGN) were included to reduce overall portfolio variance. Correlations were considered by blending growth-oriented technology stocks with lower-correlation defensive and healthcare holdings to improve the risk-adjusted profile."
L2,191,"The portfolio was constructed using mean-variance optimization with lambda=0.5, maximizing the objective w'mu - 0.5*(w'Sigma*w) subject to no short-selling and weights summing to one. Assets with the highest risk-adjusted returns such as AAPL, MSFT, AMZN, and MRK received the largest allocations, while low or negative expected return assets like MMM, VZ, and INTC were excluded. Diversification was achieved by spreading weights across growth, defensive, and value stocks including WMT, PG, AMGN, UNH, and CRM to reduce overall portfolio variance."
L3,191,"The portfolio was constructed using constrained mean-variance optimization with lambda=0.5, solving the quadratic program numerically by evaluating the trade-off between expected return and portfolio variance under non-negativity and full-investment constraints. Assets with negative or near-zero expected returns (MMM, VZ, INTC) received zero weight, while high-return assets with relatively low covariance contributions (AAPL, MSFT, MRK, WMT, AMGN) were favored. The resulting portfolio concentrates on seven assets that offer the best risk-adjusted returns, with WMT and MRK providing diversification benefits due to their low covariances with the high-return tech names."
L0,192,"The portfolio was constructed with a risk-averse strategy by spreading weights across all 30 stocks to maximize diversification and minimize concentration risk. Defensive and dividend-paying stocks such as JNJ, PG, KO, WMT, MRK, and UNH received higher allocations due to their historically lower volatility and stable cash flows. Higher-growth technology names like AAPL and MSFT received modest overweights to balance long-term appreciation potential while keeping overall portfolio risk in check."
L1,192,"The portfolio focuses on stocks with higher expected returns (AAPL, MSFT, AMZN, CRM) while balancing risk through diversification into lower-volatility defensive names (MRK, AMGN, PG, WMT, JNJ). Stocks with negative or near-zero expected returns (MMM, VZ, INTC) were excluded entirely, and high-variance stocks with modest returns (BA, DOW, AXP) were also omitted. The selected holdings span technology, healthcare, consumer staples, and financials to reduce correlation-driven portfolio risk while maintaining a favorable return profile."
L2,192,"The portfolio was constructed using mean-variance optimization with lambda=0.5, balancing expected return against portfolio variance by maximizing the objective w'*mu - 0.5*lambda*w'*Sigma*w subject to no short-selling and weights summing to one. Assets with the highest risk-adjusted returns such as AAPL, MSFT, AMZN, MRK, WMT, and AMGN received the largest allocations, while low-return or high-variance assets received zero weight. The inclusion of MRK, WMT, AMGN, and PG provides diversification benefits due to their relatively low covariances with the higher-return technology and growth names."
L3,192,"The portfolio was constructed using constrained mean-variance optimization with lambda=0.5, allocating weight to assets with the best risk-adjusted return profiles by favoring high expected return stocks (AAPL, MSFT) while balancing risk through diversification into lower-volatility assets (MRK, PG, WMT, AMGN). Stocks with negative or near-zero expected returns (MMM, VZ, INTC) received zero weight due to the non-negativity constraint, as did high-variance assets with insufficient return compensation (BA, AXP). The remaining weights were distributed to capture return potential while penalizing portfolio variance through the quadratic term, resulting in a concentrated but diversified allocation across growth, defensive, and value names."
